StateID,StateName,DRG,AverageCost
ID,Idaho,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",5001
MN,Minnesota,379 - G.I. HEMORRHAGE W/O CC/MCC,4999
MI,Michigan,312 - SYNCOPE & COLLAPSE,4999
IA,Iowa,812 - RED BLOOD CELL DISORDERS W/O MCC,4997
KY,Kentucky,812 - RED BLOOD CELL DISORDERS W/O MCC,4997
MI,Michigan,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4995
SD,South Dakota,069 - TRANSIENT ISCHEMIA,4991
OR,Oregon,379 - G.I. HEMORRHAGE W/O CC/MCC,4990
ID,Idaho,812 - RED BLOOD CELL DISORDERS W/O MCC,4986
IA,Iowa,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,4982
ME,Maine,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4981
IN,Indiana,812 - RED BLOOD CELL DISORDERS W/O MCC,4980
CA,California,303 - ATHEROSCLEROSIS W/O MCC,4978
OR,Oregon,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4977
MS,Mississippi,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,4977
WA,Washington,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4976
GA,Georgia,101 - SEIZURES W/O MCC,4975
OR,Oregon,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4974
MI,Michigan,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4974
WY,Wyoming,313 - CHEST PAIN,4971
IA,Iowa,638 - DIABETES W CC,4971
MS,Mississippi,552 - MEDICAL BACK PROBLEMS W/O MCC,4971
MN,Minnesota,948 - SIGNS & SYMPTOMS W/O MCC,4970
ID,Idaho,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4970
AR,Arkansas,202 - BRONCHITIS & ASTHMA W CC/MCC,4967
MA,Massachusetts,390 - G.I. OBSTRUCTION W/O CC/MCC,4966
UT,Utah,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4965
IL,Illinois,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4964
NV,Nevada,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4963
TN,Tennessee,638 - DIABETES W CC,4963
ND,North Dakota,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",4962
OR,Oregon,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4961
NC,North Carolina,536 - FRACTURES OF HIP & PELVIS W/O MCC,4958
SD,South Dakota,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4958
AR,Arkansas,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,4956
TN,Tennessee,603 - CELLULITIS W/O MCC,4956
UT,Utah,069 - TRANSIENT ISCHEMIA,4956
NH,New Hampshire,312 - SYNCOPE & COLLAPSE,4955
DE,Delaware,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4954
WI,Wisconsin,536 - FRACTURES OF HIP & PELVIS W/O MCC,4953
KS,Kansas,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,4950
TX,Texas,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4950
MN,Minnesota,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4949
NM,New Mexico,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4948
UT,Utah,684 - RENAL FAILURE W/O CC/MCC,4946
AZ,Arizona,536 - FRACTURES OF HIP & PELVIS W/O MCC,4945
SD,South Dakota,312 - SYNCOPE & COLLAPSE,4941
MI,Michigan,379 - G.I. HEMORRHAGE W/O CC/MCC,4940
WI,Wisconsin,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4938
CA,California,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,4937
WI,Wisconsin,069 - TRANSIENT ISCHEMIA,4937
WV,West Virginia,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,4936
MT,Montana,069 - TRANSIENT ISCHEMIA,4933
NM,New Mexico,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,4928
KS,Kansas,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,4922
OK,Oklahoma,812 - RED BLOOD CELL DISORDERS W/O MCC,4919
GA,Georgia,069 - TRANSIENT ISCHEMIA,4919
CO,Colorado,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4915
ND,North Dakota,536 - FRACTURES OF HIP & PELVIS W/O MCC,4914
MT,Montana,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4912
WV,West Virginia,603 - CELLULITIS W/O MCC,4910
DE,Delaware,379 - G.I. HEMORRHAGE W/O CC/MCC,4910
NH,New Hampshire,069 - TRANSIENT ISCHEMIA,4908
PA,Pennsylvania,379 - G.I. HEMORRHAGE W/O CC/MCC,4908
OR,Oregon,948 - SIGNS & SYMPTOMS W/O MCC,4905
NH,New Hampshire,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4905
OH,Ohio,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4900
OH,Ohio,101 - SEIZURES W/O MCC,4898
DE,Delaware,293 - HEART FAILURE & SHOCK W/O CC/MCC,4898
WV,West Virginia,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,4898
ME,Maine,069 - TRANSIENT ISCHEMIA,4898
KS,Kansas,552 - MEDICAL BACK PROBLEMS W/O MCC,4897
IN,Indiana,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",4897
AZ,Arizona,293 - HEART FAILURE & SHOCK W/O CC/MCC,4897
NE,Nebraska,069 - TRANSIENT ISCHEMIA,4896
SC,South Carolina,101 - SEIZURES W/O MCC,4895
MT,Montana,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4894
TN,Tennessee,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,4892
NJ,New Jersey,390 - G.I. OBSTRUCTION W/O CC/MCC,4892
MI,Michigan,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4892
MA,Massachusetts,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,4891
GA,Georgia,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4889
CA,California,313 - CHEST PAIN,4889
ME,Maine,536 - FRACTURES OF HIP & PELVIS W/O MCC,4888
WI,Wisconsin,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4887
MN,Minnesota,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4883
MO,Missouri,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4882
KS,Kansas,812 - RED BLOOD CELL DISORDERS W/O MCC,4881
WI,Wisconsin,379 - G.I. HEMORRHAGE W/O CC/MCC,4880
MT,Montana,812 - RED BLOOD CELL DISORDERS W/O MCC,4877
NC,North Carolina,379 - G.I. HEMORRHAGE W/O CC/MCC,4877
WA,Washington,293 - HEART FAILURE & SHOCK W/O CC/MCC,4876
OR,Oregon,536 - FRACTURES OF HIP & PELVIS W/O MCC,4876
IL,Illinois,948 - SIGNS & SYMPTOMS W/O MCC,4875
IL,Illinois,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4871
UT,Utah,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4869
AR,Arkansas,603 - CELLULITIS W/O MCC,4869
FL,Florida,101 - SEIZURES W/O MCC,4869
DC,District of Columbia,313 - CHEST PAIN,4869
MT,Montana,101 - SEIZURES W/O MCC,4866
LA,Louisiana,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4860
PA,Pennsylvania,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4860
VA,Virginia,101 - SEIZURES W/O MCC,4859
AR,Arkansas,638 - DIABETES W CC,4859
NV,Nevada,948 - SIGNS & SYMPTOMS W/O MCC,4854
PA,Pennsylvania,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4853
NJ,New Jersey,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,4850
MS,Mississippi,812 - RED BLOOD CELL DISORDERS W/O MCC,4847
OK,Oklahoma,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4845
UT,Utah,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4842
AR,Arkansas,552 - MEDICAL BACK PROBLEMS W/O MCC,4839
FL,Florida,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4839
IL,Illinois,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4838
NY,New York,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,4836
ME,Maine,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4836
SD,South Dakota,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4835
TN,Tennessee,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",4833
MN,Minnesota,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4833
ND,North Dakota,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4832
UT,Utah,312 - SYNCOPE & COLLAPSE,4832
NV,Nevada,293 - HEART FAILURE & SHOCK W/O CC/MCC,4832
NJ,New Jersey,149 - DYSEQUILIBRIUM,4830
AR,Arkansas,812 - RED BLOOD CELL DISORDERS W/O MCC,4825
UT,Utah,293 - HEART FAILURE & SHOCK W/O CC/MCC,4825
NV,Nevada,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4824
SD,South Dakota,948 - SIGNS & SYMPTOMS W/O MCC,4823
MI,Michigan,293 - HEART FAILURE & SHOCK W/O CC/MCC,4819
SD,South Dakota,305 - HYPERTENSION W/O MCC,4817
OK,Oklahoma,101 - SEIZURES W/O MCC,4816
OR,Oregon,390 - G.I. OBSTRUCTION W/O CC/MCC,4816
SC,South Carolina,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4815
SD,South Dakota,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4813
KY,Kentucky,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4812
IL,Illinois,293 - HEART FAILURE & SHOCK W/O CC/MCC,4811
NC,North Carolina,069 - TRANSIENT ISCHEMIA,4811
MI,Michigan,948 - SIGNS & SYMPTOMS W/O MCC,4807
PA,Pennsylvania,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4805
NH,New Hampshire,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4804
NH,New Hampshire,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4803
TX,Texas,069 - TRANSIENT ISCHEMIA,4802
VT,Vermont,313 - CHEST PAIN,4802
LA,Louisiana,101 - SEIZURES W/O MCC,4800
VA,Virginia,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4798
PA,Pennsylvania,069 - TRANSIENT ISCHEMIA,4798
AZ,Arizona,948 - SIGNS & SYMPTOMS W/O MCC,4793
WA,Washington,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4792
SC,South Carolina,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4790
NE,Nebraska,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4790
OR,Oregon,293 - HEART FAILURE & SHOCK W/O CC/MCC,4789
NC,North Carolina,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4789
TX,Texas,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4789
VA,Virginia,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4787
SD,South Dakota,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,4786
TX,Texas,312 - SYNCOPE & COLLAPSE,4785
WA,Washington,684 - RENAL FAILURE W/O CC/MCC,4784
MS,Mississippi,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4783
WI,Wisconsin,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4783
NH,New Hampshire,684 - RENAL FAILURE W/O CC/MCC,4783
DE,Delaware,390 - G.I. OBSTRUCTION W/O CC/MCC,4780
NC,North Carolina,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4779
AL,Alabama,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,4778
CO,Colorado,312 - SYNCOPE & COLLAPSE,4778
AR,Arkansas,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,4778
MO,Missouri,101 - SEIZURES W/O MCC,4778
ND,North Dakota,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4776
NV,Nevada,536 - FRACTURES OF HIP & PELVIS W/O MCC,4776
TN,Tennessee,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,4774
DE,Delaware,303 - ATHEROSCLEROSIS W/O MCC,4772
IA,Iowa,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4771
SC,South Carolina,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4771
NE,Nebraska,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4770
MN,Minnesota,684 - RENAL FAILURE W/O CC/MCC,4770
IN,Indiana,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4768
KS,Kansas,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4766
DE,Delaware,536 - FRACTURES OF HIP & PELVIS W/O MCC,4765
KY,Kentucky,101 - SEIZURES W/O MCC,4765
CO,Colorado,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4763
RI,Rhode Island,203 - BRONCHITIS & ASTHMA W/O CC/MCC,4763
IN,Indiana,101 - SEIZURES W/O MCC,4761
ID,Idaho,069 - TRANSIENT ISCHEMIA,4761
SD,South Dakota,379 - G.I. HEMORRHAGE W/O CC/MCC,4760
UT,Utah,303 - ATHEROSCLEROSIS W/O MCC,4760
SD,South Dakota,149 - DYSEQUILIBRIUM,4759
TX,Texas,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4758
MI,Michigan,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4756
ME,Maine,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,4753
SC,South Carolina,069 - TRANSIENT ISCHEMIA,4752
IL,Illinois,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,4750
NY,New York,313 - CHEST PAIN,4749
MI,Michigan,684 - RENAL FAILURE W/O CC/MCC,4748
MI,Michigan,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4746
AL,Alabama,638 - DIABETES W CC,4745
NM,New Mexico,293 - HEART FAILURE & SHOCK W/O CC/MCC,4744
WV,West Virginia,552 - MEDICAL BACK PROBLEMS W/O MCC,4742
IA,Iowa,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",4742
NE,Nebraska,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,4741
CO,Colorado,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4740
PA,Pennsylvania,312 - SYNCOPE & COLLAPSE,4738
VT,Vermont,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,4735
NC,North Carolina,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4735
TN,Tennessee,812 - RED BLOOD CELL DISORDERS W/O MCC,4734
NM,New Mexico,305 - HYPERTENSION W/O MCC,4733
CO,Colorado,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4731
IA,Iowa,101 - SEIZURES W/O MCC,4730
PA,Pennsylvania,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4729
MT,Montana,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4727
NC,North Carolina,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,4725
NC,North Carolina,312 - SYNCOPE & COLLAPSE,4724
MI,Michigan,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,4724
WI,Wisconsin,312 - SYNCOPE & COLLAPSE,4721
AR,Arkansas,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",4719
NJ,New Jersey,203 - BRONCHITIS & ASTHMA W/O CC/MCC,4719
NC,North Carolina,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4717
ND,North Dakota,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4716
MN,Minnesota,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,4716
MT,Montana,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4715
MS,Mississippi,101 - SEIZURES W/O MCC,4714
NJ,New Jersey,305 - HYPERTENSION W/O MCC,4709
ME,Maine,379 - G.I. HEMORRHAGE W/O CC/MCC,4707
MN,Minnesota,293 - HEART FAILURE & SHOCK W/O CC/MCC,4705
MT,Montana,536 - FRACTURES OF HIP & PELVIS W/O MCC,4703
WI,Wisconsin,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4703
CO,Colorado,069 - TRANSIENT ISCHEMIA,4701
WV,West Virginia,812 - RED BLOOD CELL DISORDERS W/O MCC,4700
ID,Idaho,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4699
ME,Maine,312 - SYNCOPE & COLLAPSE,4697
WV,West Virginia,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4696
GA,Georgia,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4694
TX,Texas,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4692
SC,South Carolina,312 - SYNCOPE & COLLAPSE,4690
CT,Connecticut,303 - ATHEROSCLEROSIS W/O MCC,4688
WI,Wisconsin,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4688
DE,Delaware,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,4685
ME,Maine,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4684
AL,Alabama,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",4683
ND,North Dakota,312 - SYNCOPE & COLLAPSE,4679
SC,South Carolina,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4677
PA,Pennsylvania,536 - FRACTURES OF HIP & PELVIS W/O MCC,4676
AL,Alabama,552 - MEDICAL BACK PROBLEMS W/O MCC,4675
MO,Missouri,069 - TRANSIENT ISCHEMIA,4674
KS,Kansas,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4674
AZ,Arizona,390 - G.I. OBSTRUCTION W/O CC/MCC,4672
NE,Nebraska,379 - G.I. HEMORRHAGE W/O CC/MCC,4671
HI,Hawaii,303 - ATHEROSCLEROSIS W/O MCC,4671
FL,Florida,069 - TRANSIENT ISCHEMIA,4670
NC,North Carolina,948 - SIGNS & SYMPTOMS W/O MCC,4667
GA,Georgia,379 - G.I. HEMORRHAGE W/O CC/MCC,4666
MT,Montana,379 - G.I. HEMORRHAGE W/O CC/MCC,4662
CO,Colorado,948 - SIGNS & SYMPTOMS W/O MCC,4662
PA,Pennsylvania,684 - RENAL FAILURE W/O CC/MCC,4660
PA,Pennsylvania,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4659
NV,Nevada,684 - RENAL FAILURE W/O CC/MCC,4655
ID,Idaho,312 - SYNCOPE & COLLAPSE,4654
AL,Alabama,812 - RED BLOOD CELL DISORDERS W/O MCC,4653
NH,New Hampshire,536 - FRACTURES OF HIP & PELVIS W/O MCC,4651
AZ,Arizona,305 - HYPERTENSION W/O MCC,4650
NH,New Hampshire,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4650
TX,Texas,379 - G.I. HEMORRHAGE W/O CC/MCC,4650
SD,South Dakota,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4649
CO,Colorado,379 - G.I. HEMORRHAGE W/O CC/MCC,4648
TX,Texas,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4648
GA,Georgia,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4643
DE,Delaware,203 - BRONCHITIS & ASTHMA W/O CC/MCC,4643
IA,Iowa,069 - TRANSIENT ISCHEMIA,4638
OH,Ohio,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4637
WV,West Virginia,101 - SEIZURES W/O MCC,4637
WI,Wisconsin,948 - SIGNS & SYMPTOMS W/O MCC,4633
TX,Texas,948 - SIGNS & SYMPTOMS W/O MCC,4631
AZ,Arizona,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,4631
PA,Pennsylvania,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4630
NV,Nevada,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,4629
WV,West Virginia,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",4628
MN,Minnesota,203 - BRONCHITIS & ASTHMA W/O CC/MCC,4623
AR,Arkansas,101 - SEIZURES W/O MCC,4623
UT,Utah,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4619
UT,Utah,948 - SIGNS & SYMPTOMS W/O MCC,4617
MO,Missouri,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4616
NV,Nevada,149 - DYSEQUILIBRIUM,4612
AL,Alabama,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,4611
OR,Oregon,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,4610
UT,Utah,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4609
MO,Missouri,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4607
IL,Illinois,203 - BRONCHITIS & ASTHMA W/O CC/MCC,4606
MA,Massachusetts,303 - ATHEROSCLEROSIS W/O MCC,4604
IL,Illinois,684 - RENAL FAILURE W/O CC/MCC,4602
TX,Texas,536 - FRACTURES OF HIP & PELVIS W/O MCC,4600
ND,North Dakota,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4597
VA,Virginia,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4596
SC,South Carolina,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4596
ID,Idaho,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4595
OH,Ohio,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4594
AR,Arkansas,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4594
DE,Delaware,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,4593
AR,Arkansas,312 - SYNCOPE & COLLAPSE,4593
OH,Ohio,069 - TRANSIENT ISCHEMIA,4591
IL,Illinois,149 - DYSEQUILIBRIUM,4591
GA,Georgia,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4591
NE,Nebraska,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4590
MN,Minnesota,149 - DYSEQUILIBRIUM,4590
IN,Indiana,069 - TRANSIENT ISCHEMIA,4589
GA,Georgia,312 - SYNCOPE & COLLAPSE,4584
CO,Colorado,536 - FRACTURES OF HIP & PELVIS W/O MCC,4583
TN,Tennessee,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4582
ID,Idaho,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4580
VA,Virginia,379 - G.I. HEMORRHAGE W/O CC/MCC,4577
VA,Virginia,069 - TRANSIENT ISCHEMIA,4574
DE,Delaware,149 - DYSEQUILIBRIUM,4574
OK,Oklahoma,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4572
NH,New Hampshire,293 - HEART FAILURE & SHOCK W/O CC/MCC,4572
DE,Delaware,305 - HYPERTENSION W/O MCC,4570
NC,North Carolina,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4568
KS,Kansas,101 - SEIZURES W/O MCC,4565
LA,Louisiana,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4564
IA,Iowa,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,4563
NM,New Mexico,684 - RENAL FAILURE W/O CC/MCC,4563
FL,Florida,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4561
SC,South Carolina,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4561
LA,Louisiana,069 - TRANSIENT ISCHEMIA,4560
MO,Missouri,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,4560
OH,Ohio,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4559
TN,Tennessee,101 - SEIZURES W/O MCC,4559
OH,Ohio,312 - SYNCOPE & COLLAPSE,4558
WV,West Virginia,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4557
OK,Oklahoma,069 - TRANSIENT ISCHEMIA,4556
ID,Idaho,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",4555
CT,Connecticut,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,4554
